ip,timestamp,method,url,protocol,status,size,referer,user_agent,anomaly
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/193/brand,HTTP/1.1,200,2468,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
94.241.138.26,2019-01-26 11:43:02+03:30,GET,/site/alexaGooleAnalitic,HTTP/1.1,200,323,https://www.zanbil.ir/basket/checkout?currentStep=2,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/877/brand,HTTP/1.1,200,3121,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/709/brand,HTTP/1.1,200,5897,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/707/brand,HTTP/1.1,200,4186,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/143/brand,HTTP/1.1,200,2420,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
188.212.67.24,2019-01-26 11:43:02+03:30,GET,/static/images/amp/blog.png,HTTP/1.1,200,3863,https://www.zanbil.ir/m/product/31227/61158/%DA%A9%D9%88%D9%84%D8%B1-%DA%AF%D8%A7%D8%B2%DB%8C-%D8%A7%DB%8C%D8%B3%D8%AA%D8%A7%D8%AF%D9%87-%DA%AF%D8%B1%DB%8C-%D9%85%D8%AF%D9%84-T2-Matic%E2%80%93H48H3,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-J330F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/8.2 Chrome/63.0.3239.111 Mobile Safari/537.36",1
217.219.161.236,2019-01-26 11:43:02+03:30,GET,/image/5/brand,HTTP/1.1,200,2171,"https://www.zanbil.ir/filter/b113,p62","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/890/brand,HTTP/1.1,200,3094,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/58/brand,HTTP/1.1,200,2349,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/33/brand,HTTP/1.1,200,2328,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/153/brand,HTTP/1.1,200,2566,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/542/brand,HTTP/1.1,200,9804,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/132/brand,HTTP/1.1,200,2416,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/215/brand,HTTP/1.1,200,2353,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/900/brand,HTTP/1.1,200,4424,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/883/brand,HTTP/1.1,200,3126,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/888/brand,HTTP/1.1,200,3150,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/133/brand,HTTP/1.1,200,2169,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/site/enamad,HTTP/1.1,200,278,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
5.127.69.115,2019-01-26 11:43:02+03:30,GET,/image/59588/productModel/200x200,HTTP/1.1,200,5053,https://www.zanbil.ir/m/filter/p47?page=1,"Mozilla/5.0 (Linux; Android 4.4.2; LG-D802 Build/KOT49I.D80220c) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Mobile Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/246/brand,HTTP/1.1,200,2103,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
46.62.164.96,2019-01-26 11:43:02+03:30,GET,/image/8866/specialSale?role=e1,HTTP/1.1,200,11,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),1
66.249.66.91,2019-01-26 11:43:02+03:30,GET,/static/css/font/wyekan/font.woff,HTTP/1.1,304,0,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/131/brand,HTTP/1.1,200,2599,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
5.127.69.115,2019-01-26 11:43:02+03:30,GET,/image/61481/productModel/200x200,HTTP/1.1,200,5778,https://www.zanbil.ir/m/filter/p47?page=1,"Mozilla/5.0 (Linux; Android 4.4.2; LG-D802 Build/KOT49I.D80220c) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Mobile Safari/537.36",1
5.127.69.115,2019-01-26 11:43:02+03:30,GET,/image/61698/productModel/200x200,HTTP/1.1,200,5585,https://www.zanbil.ir/m/filter/p47?page=1,"Mozilla/5.0 (Linux; Android 4.4.2; LG-D802 Build/KOT49I.D80220c) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Mobile Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/258/brand,HTTP/1.1,200,2322,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
46.62.164.96,2019-01-26 11:43:02+03:30,GET,/static/images/filter-loading.gif,HTTP/1.1,200,8468,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),1
46.62.164.96,2019-01-26 11:43:02+03:30,GET,/image/8866/specialSale?role=e2,HTTP/1.1,200,11,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/125/brand,HTTP/1.1,200,2239,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
46.62.164.96,2019-01-26 11:43:02+03:30,GET,/image/8862/specialSale?role=e3,HTTP/1.1,200,11,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),1
46.62.164.96,2019-01-26 11:43:02+03:30,GET,/image/8862/specialSale?role=e2,HTTP/1.1,200,11,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),1
46.62.164.96,2019-01-26 11:43:02+03:30,GET,/image/8862/specialSale?role=e1,HTTP/1.1,200,11,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/632/brand,HTTP/1.1,200,2473,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
46.62.164.96,2019-01-26 11:43:02+03:30,GET,/image/8866/specialSale?role=e3,HTTP/1.1,200,11,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),1
5.127.69.115,2019-01-26 11:43:02+03:30,GET,/image/1546/productModel/200x200,HTTP/1.1,200,4677,https://www.zanbil.ir/m/filter/p47?page=1,"Mozilla/5.0 (Linux; Android 4.4.2; LG-D802 Build/KOT49I.D80220c) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Mobile Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/152/brand,HTTP/1.1,200,2202,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/886/brand,HTTP/1.1,200,3860,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
80.191.224.163,2019-01-26 11:43:02+03:30,GET,/image/31026?name=huawei-y5ii-4.jpg&wh=max,HTTP/1.1,200,43912,https://www.zanbil.ir/product/31026/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D9%87%D9%88%D8%A7%D9%88%DB%8C-%D9%85%D8%AF%D9%84-Y5II-Dual-8GB-%28CUN-U29%29,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/399/brand,HTTP/1.1,200,2302,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/19/brand,HTTP/1.1,200,2595,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/145/brand,HTTP/1.1,200,2600,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.109,2019-01-26 11:43:02+03:30,GET,/static/bundle-bundle_site_defer.min.js,HTTP/1.1,200,185207,https://www.zanbil.ir/?utm_source=2&utm_medium=26&utm_campaign=Z&utm_term=205,Mozilla/5.0 (Windows NT 6.1; rv:56.0) Gecko/20100101 Firefox/56.0,-1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/45/brand,HTTP/1.1,200,2628,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/142/brand,HTTP/1.1,200,1974,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
5.127.69.115,2019-01-26 11:43:02+03:30,GET,/image/61956/productModel/200x200,HTTP/1.1,200,4840,https://www.zanbil.ir/m/filter/p47?page=1,"Mozilla/5.0 (Linux; Android 4.4.2; LG-D802 Build/KOT49I.D80220c) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Mobile Safari/537.36",1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/67/brand,HTTP/1.1,200,2312,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/893/brand,HTTP/1.1,200,3131,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/706/brand,HTTP/1.1,200,2334,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/144/brand,HTTP/1.1,200,2706,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
92.114.26.130,2019-01-26 11:43:02+03:30,GET,/image/535/brand,HTTP/1.1,200,2815,https://www.zanbil.ir/browse/accessories/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%88-%D8%A7%DA%A9%D8%B3%D8%B3%D9%88%D8%B1%DB%8C,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/259/brand,HTTP/1.1,200,2306,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/584/brand,HTTP/1.1,200,2436,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
66.249.66.194,2019-01-26 11:43:02+03:30,GET,/m/filter/b41,HTTP/1.1,200,22102,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/880/brand,HTTP/1.1,200,4894,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/899/brand,HTTP/1.1,200,4848,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/873/brand,HTTP/1.1,200,2897,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/image/896/brand,HTTP/1.1,200,3784,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
46.100.166.208,2019-01-26 11:43:02+03:30,POST,/order/track,HTTP/1.1,200,35726,https://www.zanbil.ir/order/track,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
79.127.88.215,2019-01-26 11:43:02+03:30,GET,/site/alexaGooleAnalitic,HTTP/1.1,200,323,https://www.zanbil.ir/browse/home-appliances/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
5.190.81.14,2019-01-26 11:43:02+03:30,GET,/static/images/guarantees/warranty.png,HTTP/1.1,200,5807,https://www.zanbil.ir/m/filter/b36%2Cb41%2Cp47?page=1,"Mozilla/5.0 (Linux; Android 4.4.2; Hol-U19 Build/HUAWEIHol-U19) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",1
5.190.81.14,2019-01-26 11:43:02+03:30,GET,/static/images/guarantees/goodShopping.png,HTTP/1.1,200,6496,https://www.zanbil.ir/m/filter/b36%2Cb41%2Cp47?page=1,"Mozilla/5.0 (Linux; Android 4.4.2; Hol-U19 Build/HUAWEIHol-U19) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",1
5.190.81.14,2019-01-26 11:43:02+03:30,GET,/static/images/guarantees/bestPrice.png,HTTP/1.1,200,7356,https://www.zanbil.ir/m/filter/b36%2Cb41%2Cp47?page=1,"Mozilla/5.0 (Linux; Android 4.4.2; Hol-U19 Build/HUAWEIHol-U19) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",1
5.190.81.14,2019-01-26 11:43:02+03:30,GET,/static/images/guarantees/support.png,HTTP/1.1,200,6454,https://www.zanbil.ir/m/filter/b36%2Cb41%2Cp47?page=1,"Mozilla/5.0 (Linux; Android 4.4.2; Hol-U19 Build/HUAWEIHol-U19) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",1
5.190.81.14,2019-01-26 11:43:02+03:30,GET,/static/images/guarantees/fastDelivery.png,HTTP/1.1,200,7713,https://www.zanbil.ir/m/filter/b36%2Cb41%2Cp47?page=1,"Mozilla/5.0 (Linux; Android 4.4.2; Hol-U19 Build/HUAWEIHol-U19) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",1
5.237.248.24,2019-01-26 11:43:02+03:30,GET,/amp-helper-frame.html?appId=a624a1c1-0c93-466a-a546-e146710f97e6&parentOrigin=https://www.zanbil.ir,HTTP/1.1,200,133,https://www.zanbil.ir/m/browse/tombak/%D8%AA%D9%86%D8%A8%DA%A9,"Mozilla/5.0 (Linux; Android 8.1.0; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1
66.249.66.194,2019-01-26 11:43:02+03:30,GET,/image/29478?name=ultra3-1.jpg&wh=max,HTTP/1.1,200,24545,-,Googlebot-Image/1.0,1
46.100.166.208,2019-01-26 11:43:02+03:30,GET,/settings/logo,HTTP/1.1,200,4120,https://www.zanbil.ir/order/track,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
178.62.37.221,2019-01-26 11:43:02+03:30,GET,/image/2/brand,HTTP/1.1,200,4842,https://www.zanbil.ir/product/34076/65047/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%84%D8%A8%D8%A7%D8%B3%D8%B4%D9%88%DB%8C%DB%8C-%D8%AF%D8%B1%D8%A8-%D8%A7%D8%B2-%D8%AC%D9%84%D9%88-%D8%A7%D9%84-%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-LG-WM-821NS,Mozilla/5.0 (Windows NT 6.1; rv:64.0) Gecko/20100101 Firefox/64.0,1
5.115.107.226,2019-01-26 11:43:02+03:30,GET,/image/32745?name=ms506-14.jpg&wh=200x200,HTTP/1.1,200,3901,https://torob.com/special-offers,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
5.115.107.226,2019-01-26 11:43:02+03:30,GET,/image/32756?name=eb-x05-11.jpg&wh=200x200,HTTP/1.1,200,3130,https://torob.com/special-offers,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
5.115.107.226,2019-01-26 11:43:02+03:30,GET,/image/32757?name=eb-x41-4.jpg&wh=200x200,HTTP/1.1,200,3763,https://torob.com/special-offers,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1
